"""customer_id""","""store_id""","""first_name""","""last_name""","""email""","""address_id""","""active""",[
191,1," ""JEANETTE"""," ""GREENE"""," ""JEANETTE.GREENE@sakilacustomer.org""",195,1,"{""customer_id"":191,""store_id"":1,""first_name"": ""JEANETTE"",""last_name"": ""GREENE"",""email"": ""JEANETTE.GREENE@sakilacustomer.org"",""address_id"":195,""active"":1},"
192,1," ""LAURIE"""," ""LAWRENCE"""," ""LAURIE.LAWRENCE@sakilacustomer.org""",196,1,"{""customer_id"":192,""store_id"":1,""first_name"": ""LAURIE"",""last_name"": ""LAWRENCE"",""email"": ""LAURIE.LAWRENCE@sakilacustomer.org"",""address_id"":196,""active"":1},"
193,2," ""KATIE"""," ""ELLIOTT"""," ""KATIE.ELLIOTT@sakilacustomer.org""",197,1,"{""customer_id"":193,""store_id"":2,""first_name"": ""KATIE"",""last_name"": ""ELLIOTT"",""email"": ""KATIE.ELLIOTT@sakilacustomer.org"",""address_id"":197,""active"":1},"
194,2," ""KRISTEN"""," ""CHAVEZ"""," ""KRISTEN.CHAVEZ@sakilacustomer.org""",198,1,"{""customer_id"":194,""store_id"":2,""first_name"": ""KRISTEN"",""last_name"": ""CHAVEZ"",""email"": ""KRISTEN.CHAVEZ@sakilacustomer.org"",""address_id"":198,""active"":1},"
195,1," ""VANESSA"""," ""SIMS"""," ""VANESSA.SIMS@sakilacustomer.org""",199,1,"{""customer_id"":195,""store_id"":1,""first_name"": ""VANESSA"",""last_name"": ""SIMS"",""email"": ""VANESSA.SIMS@sakilacustomer.org"",""address_id"":199,""active"":1},"
196,1," ""ALMA"""," ""AUSTIN"""," ""ALMA.AUSTIN@sakilacustomer.org""",200,1,"{""customer_id"":196,""store_id"":1,""first_name"": ""ALMA"",""last_name"": ""AUSTIN"",""email"": ""ALMA.AUSTIN@sakilacustomer.org"",""address_id"":200,""active"":1},"
197,2," ""SUE"""," ""PETERS"""," ""SUE.PETERS@sakilacustomer.org""",201,1,"{""customer_id"":197,""store_id"":2,""first_name"": ""SUE"",""last_name"": ""PETERS"",""email"": ""SUE.PETERS@sakilacustomer.org"",""address_id"":201,""active"":1},"
198,2," ""ELSIE"""," ""KELLEY"""," ""ELSIE.KELLEY@sakilacustomer.org""",202,1,"{""customer_id"":198,""store_id"":2,""first_name"": ""ELSIE"",""last_name"": ""KELLEY"",""email"": ""ELSIE.KELLEY@sakilacustomer.org"",""address_id"":202,""active"":1},"
199,2," ""BETH"""," ""FRANKLIN"""," ""BETH.FRANKLIN@sakilacustomer.org""",203,1,"{""customer_id"":199,""store_id"":2,""first_name"": ""BETH"",""last_name"": ""FRANKLIN"",""email"": ""BETH.FRANKLIN@sakilacustomer.org"",""address_id"":203,""active"":1},"
200,2," ""JEANNE"""," ""LAWSON"""," ""JEANNE.LAWSON@sakilacustomer.org""",204,1,"{""customer_id"":200,""store_id"":2,""first_name"": ""JEANNE"",""last_name"": ""LAWSON"",""email"": ""JEANNE.LAWSON@sakilacustomer.org"",""address_id"":204,""active"":1},"
201,1," ""VICKI"""," ""FIELDS"""," ""VICKI.FIELDS@sakilacustomer.org""",205,1,"{""customer_id"":201,""store_id"":1,""first_name"": ""VICKI"",""last_name"": ""FIELDS"",""email"": ""VICKI.FIELDS@sakilacustomer.org"",""address_id"":205,""active"":1},"
202,2," ""CARLA"""," ""GUTIERREZ"""," ""CARLA.GUTIERREZ@sakilacustomer.org""",206,1,"{""customer_id"":202,""store_id"":2,""first_name"": ""CARLA"",""last_name"": ""GUTIERREZ"",""email"": ""CARLA.GUTIERREZ@sakilacustomer.org"",""address_id"":206,""active"":1},"
203,1," ""TARA"""," ""RYAN"""," ""TARA.RYAN@sakilacustomer.org""",207,1,"{""customer_id"":203,""store_id"":1,""first_name"": ""TARA"",""last_name"": ""RYAN"",""email"": ""TARA.RYAN@sakilacustomer.org"",""address_id"":207,""active"":1},"
204,1," ""ROSEMARY"""," ""SCHMIDT"""," ""ROSEMARY.SCHMIDT@sakilacustomer.org""",208,1,"{""customer_id"":204,""store_id"":1,""first_name"": ""ROSEMARY"",""last_name"": ""SCHMIDT"",""email"": ""ROSEMARY.SCHMIDT@sakilacustomer.org"",""address_id"":208,""active"":1},"
205,2," ""EILEEN"""," ""CARR"""," ""EILEEN.CARR@sakilacustomer.org""",209,1,"{""customer_id"":205,""store_id"":2,""first_name"": ""EILEEN"",""last_name"": ""CARR"",""email"": ""EILEEN.CARR@sakilacustomer.org"",""address_id"":209,""active"":1},"
206,1," ""TERRI"""," ""VASQUEZ"""," ""TERRI.VASQUEZ@sakilacustomer.org""",210,1,"{""customer_id"":206,""store_id"":1,""first_name"": ""TERRI"",""last_name"": ""VASQUEZ"",""email"": ""TERRI.VASQUEZ@sakilacustomer.org"",""address_id"":210,""active"":1},"
207,1," ""GERTRUDE"""," ""CASTILLO"""," ""GERTRUDE.CASTILLO@sakilacustomer.org""",211,1,"{""customer_id"":207,""store_id"":1,""first_name"": ""GERTRUDE"",""last_name"": ""CASTILLO"",""email"": ""GERTRUDE.CASTILLO@sakilacustomer.org"",""address_id"":211,""active"":1},"
208,1," ""LUCY"""," ""WHEELER"""," ""LUCY.WHEELER@sakilacustomer.org""",212,1,"{""customer_id"":208,""store_id"":1,""first_name"": ""LUCY"",""last_name"": ""WHEELER"",""email"": ""LUCY.WHEELER@sakilacustomer.org"",""address_id"":212,""active"":1},"
209,2," ""TONYA"""," ""CHAPMAN"""," ""TONYA.CHAPMAN@sakilacustomer.org""",213,1,"{""customer_id"":209,""store_id"":2,""first_name"": ""TONYA"",""last_name"": ""CHAPMAN"",""email"": ""TONYA.CHAPMAN@sakilacustomer.org"",""address_id"":213,""active"":1},"
210,2," ""ELLA"""," ""OLIVER"""," ""ELLA.OLIVER@sakilacustomer.org""",214,1,"{""customer_id"":210,""store_id"":2,""first_name"": ""ELLA"",""last_name"": ""OLIVER"",""email"": ""ELLA.OLIVER@sakilacustomer.org"",""address_id"":214,""active"":1},"
211,1," ""STACEY"""," ""MONTGOMERY"""," ""STACEY.MONTGOMERY@sakilacustomer.org""",215,1,"{""customer_id"":211,""store_id"":1,""first_name"": ""STACEY"",""last_name"": ""MONTGOMERY"",""email"": ""STACEY.MONTGOMERY@sakilacustomer.org"",""address_id"":215,""active"":1},"
212,2," ""WILMA"""," ""RICHARDS"""," ""WILMA.RICHARDS@sakilacustomer.org""",216,1,"{""customer_id"":212,""store_id"":2,""first_name"": ""WILMA"",""last_name"": ""RICHARDS"",""email"": ""WILMA.RICHARDS@sakilacustomer.org"",""address_id"":216,""active"":1},"
213,1," ""GINA"""," ""WILLIAMSON"""," ""GINA.WILLIAMSON@sakilacustomer.org""",217,1,"{""customer_id"":213,""store_id"":1,""first_name"": ""GINA"",""last_name"": ""WILLIAMSON"",""email"": ""GINA.WILLIAMSON@sakilacustomer.org"",""address_id"":217,""active"":1},"
214,1," ""KRISTIN"""," ""JOHNSTON"""," ""KRISTIN.JOHNSTON@sakilacustomer.org""",218,1,"{""customer_id"":214,""store_id"":1,""first_name"": ""KRISTIN"",""last_name"": ""JOHNSTON"",""email"": ""KRISTIN.JOHNSTON@sakilacustomer.org"",""address_id"":218,""active"":1},"
215,2," ""JESSIE"""," ""BANKS"""," ""JESSIE.BANKS@sakilacustomer.org""",219,1,"{""customer_id"":215,""store_id"":2,""first_name"": ""JESSIE"",""last_name"": ""BANKS"",""email"": ""JESSIE.BANKS@sakilacustomer.org"",""address_id"":219,""active"":1},"
216,1," ""NATALIE"""," ""MEYER"""," ""NATALIE.MEYER@sakilacustomer.org""",220,1,"{""customer_id"":216,""store_id"":1,""first_name"": ""NATALIE"",""last_name"": ""MEYER"",""email"": ""NATALIE.MEYER@sakilacustomer.org"",""address_id"":220,""active"":1},"
217,2," ""AGNES"""," ""BISHOP"""," ""AGNES.BISHOP@sakilacustomer.org""",221,1,"{""customer_id"":217,""store_id"":2,""first_name"": ""AGNES"",""last_name"": ""BISHOP"",""email"": ""AGNES.BISHOP@sakilacustomer.org"",""address_id"":221,""active"":1},"
218,1," ""VERA"""," ""MCCOY"""," ""VERA.MCCOY@sakilacustomer.org""",222,1,"{""customer_id"":218,""store_id"":1,""first_name"": ""VERA"",""last_name"": ""MCCOY"",""email"": ""VERA.MCCOY@sakilacustomer.org"",""address_id"":222,""active"":1},"
219,2," ""WILLIE"""," ""HOWELL"""," ""WILLIE.HOWELL@sakilacustomer.org""",223,1,"{""customer_id"":219,""store_id"":2,""first_name"": ""WILLIE"",""last_name"": ""HOWELL"",""email"": ""WILLIE.HOWELL@sakilacustomer.org"",""address_id"":223,""active"":1},"
220,2," ""CHARLENE"""," ""ALVAREZ"""," ""CHARLENE.ALVAREZ@sakilacustomer.org""",224,1,"{""customer_id"":220,""store_id"":2,""first_name"": ""CHARLENE"",""last_name"": ""ALVAREZ"",""email"": ""CHARLENE.ALVAREZ@sakilacustomer.org"",""address_id"":224,""active"":1},"
221,1," ""BESSIE"""," ""MORRISON"""," ""BESSIE.MORRISON@sakilacustomer.org""",225,1,"{""customer_id"":221,""store_id"":1,""first_name"": ""BESSIE"",""last_name"": ""MORRISON"",""email"": ""BESSIE.MORRISON@sakilacustomer.org"",""address_id"":225,""active"":1},"
222,2," ""DELORES"""," ""HANSEN"""," ""DELORES.HANSEN@sakilacustomer.org""",226,1,"{""customer_id"":222,""store_id"":2,""first_name"": ""DELORES"",""last_name"": ""HANSEN"",""email"": ""DELORES.HANSEN@sakilacustomer.org"",""address_id"":226,""active"":1},"
223,1," ""MELINDA"""," ""FERNANDEZ"""," ""MELINDA.FERNANDEZ@sakilacustomer.org""",227,1,"{""customer_id"":223,""store_id"":1,""first_name"": ""MELINDA"",""last_name"": ""FERNANDEZ"",""email"": ""MELINDA.FERNANDEZ@sakilacustomer.org"",""address_id"":227,""active"":1},"
224,2," ""PEARL"""," ""GARZA"""," ""PEARL.GARZA@sakilacustomer.org""",228,1,"{""customer_id"":224,""store_id"":2,""first_name"": ""PEARL"",""last_name"": ""GARZA"",""email"": ""PEARL.GARZA@sakilacustomer.org"",""address_id"":228,""active"":1},"
225,1," ""ARLENE"""," ""HARVEY"""," ""ARLENE.HARVEY@sakilacustomer.org""",229,1,"{""customer_id"":225,""store_id"":1,""first_name"": ""ARLENE"",""last_name"": ""HARVEY"",""email"": ""ARLENE.HARVEY@sakilacustomer.org"",""address_id"":229,""active"":1},"
226,2," ""MAUREEN"""," ""LITTLE"""," ""MAUREEN.LITTLE@sakilacustomer.org""",230,1,"{""customer_id"":226,""store_id"":2,""first_name"": ""MAUREEN"",""last_name"": ""LITTLE"",""email"": ""MAUREEN.LITTLE@sakilacustomer.org"",""address_id"":230,""active"":1},"
227,1," ""COLLEEN"""," ""BURTON"""," ""COLLEEN.BURTON@sakilacustomer.org""",231,1,"{""customer_id"":227,""store_id"":1,""first_name"": ""COLLEEN"",""last_name"": ""BURTON"",""email"": ""COLLEEN.BURTON@sakilacustomer.org"",""address_id"":231,""active"":1},"
228,2," ""ALLISON"""," ""STANLEY"""," ""ALLISON.STANLEY@sakilacustomer.org""",232,1,"{""customer_id"":228,""store_id"":2,""first_name"": ""ALLISON"",""last_name"": ""STANLEY"",""email"": ""ALLISON.STANLEY@sakilacustomer.org"",""address_id"":232,""active"":1},"
229,1," ""TAMARA"""," ""NGUYEN"""," ""TAMARA.NGUYEN@sakilacustomer.org""",233,1,"{""customer_id"":229,""store_id"":1,""first_name"": ""TAMARA"",""last_name"": ""NGUYEN"",""email"": ""TAMARA.NGUYEN@sakilacustomer.org"",""address_id"":233,""active"":1},"
230,2," ""JOY"""," ""GEORGE"""," ""JOY.GEORGE@sakilacustomer.org""",234,1,"{""customer_id"":230,""store_id"":2,""first_name"": ""JOY"",""last_name"": ""GEORGE"",""email"": ""JOY.GEORGE@sakilacustomer.org"",""address_id"":234,""active"":1},"
231,1," ""GEORGIA"""," ""JACOBS"""," ""GEORGIA.JACOBS@sakilacustomer.org""",235,1,"{""customer_id"":231,""store_id"":1,""first_name"": ""GEORGIA"",""last_name"": ""JACOBS"",""email"": ""GEORGIA.JACOBS@sakilacustomer.org"",""address_id"":235,""active"":1},"
232,2," ""CONSTANCE"""," ""REID"""," ""CONSTANCE.REID@sakilacustomer.org""",236,1,"{""customer_id"":232,""store_id"":2,""first_name"": ""CONSTANCE"",""last_name"": ""REID"",""email"": ""CONSTANCE.REID@sakilacustomer.org"",""address_id"":236,""active"":1},"
233,2," ""LILLIE"""," ""KIM"""," ""LILLIE.KIM@sakilacustomer.org""",237,1,"{""customer_id"":233,""store_id"":2,""first_name"": ""LILLIE"",""last_name"": ""KIM"",""email"": ""LILLIE.KIM@sakilacustomer.org"",""address_id"":237,""active"":1},"
234,1," ""CLAUDIA"""," ""FULLER"""," ""CLAUDIA.FULLER@sakilacustomer.org""",238,1,"{""customer_id"":234,""store_id"":1,""first_name"": ""CLAUDIA"",""last_name"": ""FULLER"",""email"": ""CLAUDIA.FULLER@sakilacustomer.org"",""address_id"":238,""active"":1},"
235,1," ""JACKIE"""," ""LYNCH"""," ""JACKIE.LYNCH@sakilacustomer.org""",239,1,"{""customer_id"":235,""store_id"":1,""first_name"": ""JACKIE"",""last_name"": ""LYNCH"",""email"": ""JACKIE.LYNCH@sakilacustomer.org"",""address_id"":239,""active"":1},"
236,1," ""MARCIA"""," ""DEAN"""," ""MARCIA.DEAN@sakilacustomer.org""",240,1,"{""customer_id"":236,""store_id"":1,""first_name"": ""MARCIA"",""last_name"": ""DEAN"",""email"": ""MARCIA.DEAN@sakilacustomer.org"",""address_id"":240,""active"":1},"
237,1," ""TANYA"""," ""GILBERT"""," ""TANYA.GILBERT@sakilacustomer.org""",241,1,"{""customer_id"":237,""store_id"":1,""first_name"": ""TANYA"",""last_name"": ""GILBERT"",""email"": ""TANYA.GILBERT@sakilacustomer.org"",""address_id"":241,""active"":1},"
238,1," ""NELLIE"""," ""GARRETT"""," ""NELLIE.GARRETT@sakilacustomer.org""",242,1,"{""customer_id"":238,""store_id"":1,""first_name"": ""NELLIE"",""last_name"": ""GARRETT"",""email"": ""NELLIE.GARRETT@sakilacustomer.org"",""address_id"":242,""active"":1},"
239,2," ""MINNIE"""," ""ROMERO"""," ""MINNIE.ROMERO@sakilacustomer.org""",243,1,"{""customer_id"":239,""store_id"":2,""first_name"": ""MINNIE"",""last_name"": ""ROMERO"",""email"": ""MINNIE.ROMERO@sakilacustomer.org"",""address_id"":243,""active"":1},"
240,1," ""MARLENE"""," ""WELCH"""," ""MARLENE.WELCH@sakilacustomer.org""",244,1,"{""customer_id"":240,""store_id"":1,""first_name"": ""MARLENE"",""last_name"": ""WELCH"",""email"": ""MARLENE.WELCH@sakilacustomer.org"",""address_id"":244,""active"":1},"
241,2," ""HEIDI"""," ""LARSON"""," ""HEIDI.LARSON@sakilacustomer.org""",245,0,"{""customer_id"":241,""store_id"":2,""first_name"": ""HEIDI"",""last_name"": ""LARSON"",""email"": ""HEIDI.LARSON@sakilacustomer.org"",""address_id"":245,""active"":0},"
242,1," ""GLENDA"""," ""FRAZIER"""," ""GLENDA.FRAZIER@sakilacustomer.org""",246,1,"{""customer_id"":242,""store_id"":1,""first_name"": ""GLENDA"",""last_name"": ""FRAZIER"",""email"": ""GLENDA.FRAZIER@sakilacustomer.org"",""address_id"":246,""active"":1},"
243,1," ""LYDIA"""," ""BURKE"""," ""LYDIA.BURKE@sakilacustomer.org""",247,1,"{""customer_id"":243,""store_id"":1,""first_name"": ""LYDIA"",""last_name"": ""BURKE"",""email"": ""LYDIA.BURKE@sakilacustomer.org"",""address_id"":247,""active"":1},"
244,2," ""VIOLA"""," ""HANSON"""," ""VIOLA.HANSON@sakilacustomer.org""",248,1,"{""customer_id"":244,""store_id"":2,""first_name"": ""VIOLA"",""last_name"": ""HANSON"",""email"": ""VIOLA.HANSON@sakilacustomer.org"",""address_id"":248,""active"":1},"
245,1," ""COURTNEY"""," ""DAY"""," ""COURTNEY.DAY@sakilacustomer.org""",249,1,"{""customer_id"":245,""store_id"":1,""first_name"": ""COURTNEY"",""last_name"": ""DAY"",""email"": ""COURTNEY.DAY@sakilacustomer.org"",""address_id"":249,""active"":1},"
246,1," ""MARIAN"""," ""MENDOZA"""," ""MARIAN.MENDOZA@sakilacustomer.org""",250,1,"{""customer_id"":246,""store_id"":1,""first_name"": ""MARIAN"",""last_name"": ""MENDOZA"",""email"": ""MARIAN.MENDOZA@sakilacustomer.org"",""address_id"":250,""active"":1},"
247,1," ""STELLA"""," ""MORENO"""," ""STELLA.MORENO@sakilacustomer.org""",251,1,"{""customer_id"":247,""store_id"":1,""first_name"": ""STELLA"",""last_name"": ""MORENO"",""email"": ""STELLA.MORENO@sakilacustomer.org"",""address_id"":251,""active"":1},"
248,1," ""CAROLINE"""," ""BOWMAN"""," ""CAROLINE.BOWMAN@sakilacustomer.org""",252,1,"{""customer_id"":248,""store_id"":1,""first_name"": ""CAROLINE"",""last_name"": ""BOWMAN"",""email"": ""CAROLINE.BOWMAN@sakilacustomer.org"",""address_id"":252,""active"":1},"
249,2," ""DORA"""," ""MEDINA"""," ""DORA.MEDINA@sakilacustomer.org""",253,1,"{""customer_id"":249,""store_id"":2,""first_name"": ""DORA"",""last_name"": ""MEDINA"",""email"": ""DORA.MEDINA@sakilacustomer.org"",""address_id"":253,""active"":1},"
250,2," ""JO"""," ""FOWLER"""," ""JO.FOWLER@sakilacustomer.org""",254,1,"{""customer_id"":250,""store_id"":2,""first_name"": ""JO"",""last_name"": ""FOWLER"",""email"": ""JO.FOWLER@sakilacustomer.org"",""address_id"":254,""active"":1},"
251,2," ""VICKIE"""," ""BREWER"""," ""VICKIE.BREWER@sakilacustomer.org""",255,1,"{""customer_id"":251,""store_id"":2,""first_name"": ""VICKIE"",""last_name"": ""BREWER"",""email"": ""VICKIE.BREWER@sakilacustomer.org"",""address_id"":255,""active"":1},"
252,2," ""MATTIE"""," ""HOFFMAN"""," ""MATTIE.HOFFMAN@sakilacustomer.org""",256,1,"{""customer_id"":252,""store_id"":2,""first_name"": ""MATTIE"",""last_name"": ""HOFFMAN"",""email"": ""MATTIE.HOFFMAN@sakilacustomer.org"",""address_id"":256,""active"":1},"
253,1," ""TERRY"""," ""CARLSON"""," ""TERRY.CARLSON@sakilacustomer.org""",258,1,"{""customer_id"":253,""store_id"":1,""first_name"": ""TERRY"",""last_name"": ""CARLSON"",""email"": ""TERRY.CARLSON@sakilacustomer.org"",""address_id"":258,""active"":1},"
254,2," ""MAXINE"""," ""SILVA"""," ""MAXINE.SILVA@sakilacustomer.org""",259,1,"{""customer_id"":254,""store_id"":2,""first_name"": ""MAXINE"",""last_name"": ""SILVA"",""email"": ""MAXINE.SILVA@sakilacustomer.org"",""address_id"":259,""active"":1},"
255,2," ""IRMA"""," ""PEARSON"""," ""IRMA.PEARSON@sakilacustomer.org""",260,1,"{""customer_id"":255,""store_id"":2,""first_name"": ""IRMA"",""last_name"": ""PEARSON"",""email"": ""IRMA.PEARSON@sakilacustomer.org"",""address_id"":260,""active"":1},"
256,2," ""MABEL"""," ""HOLLAND"""," ""MABEL.HOLLAND@sakilacustomer.org""",261,1,"{""customer_id"":256,""store_id"":2,""first_name"": ""MABEL"",""last_name"": ""HOLLAND"",""email"": ""MABEL.HOLLAND@sakilacustomer.org"",""address_id"":261,""active"":1},"
257,2," ""MARSHA"""," ""DOUGLAS"""," ""MARSHA.DOUGLAS@sakilacustomer.org""",262,1,"{""customer_id"":257,""store_id"":2,""first_name"": ""MARSHA"",""last_name"": ""DOUGLAS"",""email"": ""MARSHA.DOUGLAS@sakilacustomer.org"",""address_id"":262,""active"":1},"
258,1," ""MYRTLE"""," ""FLEMING"""," ""MYRTLE.FLEMING@sakilacustomer.org""",263,1,"{""customer_id"":258,""store_id"":1,""first_name"": ""MYRTLE"",""last_name"": ""FLEMING"",""email"": ""MYRTLE.FLEMING@sakilacustomer.org"",""address_id"":263,""active"":1},"
259,2," ""LENA"""," ""JENSEN"""," ""LENA.JENSEN@sakilacustomer.org""",264,1,"{""customer_id"":259,""store_id"":2,""first_name"": ""LENA"",""last_name"": ""JENSEN"",""email"": ""LENA.JENSEN@sakilacustomer.org"",""address_id"":264,""active"":1},"
260,1," ""CHRISTY"""," ""VARGAS"""," ""CHRISTY.VARGAS@sakilacustomer.org""",265,1,"{""customer_id"":260,""store_id"":1,""first_name"": ""CHRISTY"",""last_name"": ""VARGAS"",""email"": ""CHRISTY.VARGAS@sakilacustomer.org"",""address_id"":265,""active"":1},"
261,1," ""DEANNA"""," ""BYRD"""," ""DEANNA.BYRD@sakilacustomer.org""",266,1,"{""customer_id"":261,""store_id"":1,""first_name"": ""DEANNA"",""last_name"": ""BYRD"",""email"": ""DEANNA.BYRD@sakilacustomer.org"",""address_id"":266,""active"":1},"
262,2," ""PATSY"""," ""DAVIDSON"""," ""PATSY.DAVIDSON@sakilacustomer.org""",267,1,"{""customer_id"":262,""store_id"":2,""first_name"": ""PATSY"",""last_name"": ""DAVIDSON"",""email"": ""PATSY.DAVIDSON@sakilacustomer.org"",""address_id"":267,""active"":1},"
263,1," ""HILDA"""," ""HOPKINS"""," ""HILDA.HOPKINS@sakilacustomer.org""",268,1,"{""customer_id"":263,""store_id"":1,""first_name"": ""HILDA"",""last_name"": ""HOPKINS"",""email"": ""HILDA.HOPKINS@sakilacustomer.org"",""address_id"":268,""active"":1},"
264,1," ""GWENDOLYN"""," ""MAY"""," ""GWENDOLYN.MAY@sakilacustomer.org""",269,1,"{""customer_id"":264,""store_id"":1,""first_name"": ""GWENDOLYN"",""last_name"": ""MAY"",""email"": ""GWENDOLYN.MAY@sakilacustomer.org"",""address_id"":269,""active"":1},"
265,2," ""JENNIE"""," ""TERRY"""," ""JENNIE.TERRY@sakilacustomer.org""",270,1,"{""customer_id"":265,""store_id"":2,""first_name"": ""JENNIE"",""last_name"": ""TERRY"",""email"": ""JENNIE.TERRY@sakilacustomer.org"",""address_id"":270,""active"":1},"
266,2," ""NORA"""," ""HERRERA"""," ""NORA.HERRERA@sakilacustomer.org""",271,1,"{""customer_id"":266,""store_id"":2,""first_name"": ""NORA"",""last_name"": ""HERRERA"",""email"": ""NORA.HERRERA@sakilacustomer.org"",""address_id"":271,""active"":1},"
267,1," ""MARGIE"""," ""WADE"""," ""MARGIE.WADE@sakilacustomer.org""",272,1,"{""customer_id"":267,""store_id"":1,""first_name"": ""MARGIE"",""last_name"": ""WADE"",""email"": ""MARGIE.WADE@sakilacustomer.org"",""address_id"":272,""active"":1},"
268,1," ""NINA"""," ""SOTO"""," ""NINA.SOTO@sakilacustomer.org""",273,1,"{""customer_id"":268,""store_id"":1,""first_name"": ""NINA"",""last_name"": ""SOTO"",""email"": ""NINA.SOTO@sakilacustomer.org"",""address_id"":273,""active"":1},"
269,1," ""CASSANDRA"""," ""WALTERS"""," ""CASSANDRA.WALTERS@sakilacustomer.org""",274,1,"{""customer_id"":269,""store_id"":1,""first_name"": ""CASSANDRA"",""last_name"": ""WALTERS"",""email"": ""CASSANDRA.WALTERS@sakilacustomer.org"",""address_id"":274,""active"":1},"
270,1," ""LEAH"""," ""CURTIS"""," ""LEAH.CURTIS@sakilacustomer.org""",275,1,"{""customer_id"":270,""store_id"":1,""first_name"": ""LEAH"",""last_name"": ""CURTIS"",""email"": ""LEAH.CURTIS@sakilacustomer.org"",""address_id"":275,""active"":1},"
271,1," ""PENNY"""," ""NEAL"""," ""PENNY.NEAL@sakilacustomer.org""",276,0,"{""customer_id"":271,""store_id"":1,""first_name"": ""PENNY"",""last_name"": ""NEAL"",""email"": ""PENNY.NEAL@sakilacustomer.org"",""address_id"":276,""active"":0},"
272,1," ""KAY"""," ""CALDWELL"""," ""KAY.CALDWELL@sakilacustomer.org""",277,1,"{""customer_id"":272,""store_id"":1,""first_name"": ""KAY"",""last_name"": ""CALDWELL"",""email"": ""KAY.CALDWELL@sakilacustomer.org"",""address_id"":277,""active"":1},"
273,2," ""PRISCILLA"""," ""LOWE"""," ""PRISCILLA.LOWE@sakilacustomer.org""",278,1,"{""customer_id"":273,""store_id"":2,""first_name"": ""PRISCILLA"",""last_name"": ""LOWE"",""email"": ""PRISCILLA.LOWE@sakilacustomer.org"",""address_id"":278,""active"":1},"
274,1," ""NAOMI"""," ""JENNINGS"""," ""NAOMI.JENNINGS@sakilacustomer.org""",279,1,"{""customer_id"":274,""store_id"":1,""first_name"": ""NAOMI"",""last_name"": ""JENNINGS"",""email"": ""NAOMI.JENNINGS@sakilacustomer.org"",""address_id"":279,""active"":1},"
275,2," ""CAROLE"""," ""BARNETT"""," ""CAROLE.BARNETT@sakilacustomer.org""",280,1,"{""customer_id"":275,""store_id"":2,""first_name"": ""CAROLE"",""last_name"": ""BARNETT"",""email"": ""CAROLE.BARNETT@sakilacustomer.org"",""address_id"":280,""active"":1},"
276,1," ""BRANDY"""," ""GRAVES"""," ""BRANDY.GRAVES@sakilacustomer.org""",281,1,"{""customer_id"":276,""store_id"":1,""first_name"": ""BRANDY"",""last_name"": ""GRAVES"",""email"": ""BRANDY.GRAVES@sakilacustomer.org"",""address_id"":281,""active"":1},"
277,2," ""OLGA"""," ""JIMENEZ"""," ""OLGA.JIMENEZ@sakilacustomer.org""",282,1,"{""customer_id"":277,""store_id"":2,""first_name"": ""OLGA"",""last_name"": ""JIMENEZ"",""email"": ""OLGA.JIMENEZ@sakilacustomer.org"",""address_id"":282,""active"":1},"
278,2," ""BILLIE"""," ""HORTON"""," ""BILLIE.HORTON@sakilacustomer.org""",283,1,"{""customer_id"":278,""store_id"":2,""first_name"": ""BILLIE"",""last_name"": ""HORTON"",""email"": ""BILLIE.HORTON@sakilacustomer.org"",""address_id"":283,""active"":1},"
279,2," ""DIANNE"""," ""SHELTON"""," ""DIANNE.SHELTON@sakilacustomer.org""",284,1,"{""customer_id"":279,""store_id"":2,""first_name"": ""DIANNE"",""last_name"": ""SHELTON"",""email"": ""DIANNE.SHELTON@sakilacustomer.org"",""address_id"":284,""active"":1},"
280,2," ""TRACEY"""," ""BARRETT"""," ""TRACEY.BARRETT@sakilacustomer.org""",285,1,"{""customer_id"":280,""store_id"":2,""first_name"": ""TRACEY"",""last_name"": ""BARRETT"",""email"": ""TRACEY.BARRETT@sakilacustomer.org"",""address_id"":285,""active"":1},"
281,2," ""LEONA"""," ""OBRIEN"""," ""LEONA.OBRIEN@sakilacustomer.org""",286,1,"{""customer_id"":281,""store_id"":2,""first_name"": ""LEONA"",""last_name"": ""OBRIEN"",""email"": ""LEONA.OBRIEN@sakilacustomer.org"",""address_id"":286,""active"":1},"
282,2," ""JENNY"""," ""CASTRO"""," ""JENNY.CASTRO@sakilacustomer.org""",287,1,"{""customer_id"":282,""store_id"":2,""first_name"": ""JENNY"",""last_name"": ""CASTRO"",""email"": ""JENNY.CASTRO@sakilacustomer.org"",""address_id"":287,""active"":1},"
283,1," ""FELICIA"""," ""SUTTON"""," ""FELICIA.SUTTON@sakilacustomer.org""",288,1,"{""customer_id"":283,""store_id"":1,""first_name"": ""FELICIA"",""last_name"": ""SUTTON"",""email"": ""FELICIA.SUTTON@sakilacustomer.org"",""address_id"":288,""active"":1},"
284,1," ""SONIA"""," ""GREGORY"""," ""SONIA.GREGORY@sakilacustomer.org""",289,1,"{""customer_id"":284,""store_id"":1,""first_name"": ""SONIA"",""last_name"": ""GREGORY"",""email"": ""SONIA.GREGORY@sakilacustomer.org"",""address_id"":289,""active"":1},"
285,1," ""MIRIAM"""," ""MCKINNEY"""," ""MIRIAM.MCKINNEY@sakilacustomer.org""",290,1,"{""customer_id"":285,""store_id"":1,""first_name"": ""MIRIAM"",""last_name"": ""MCKINNEY"",""email"": ""MIRIAM.MCKINNEY@sakilacustomer.org"",""address_id"":290,""active"":1},"
